Length of Face,Temple to Temple,Cheekbone to Cheekbone,Jawline,Time
16.664569160637612,11.351708094564788,9.457996550668227,24.874425675831894,5.2881879806518555
16.659802235325728,11.493822312955185,9.457996550668227,24.88604190888731,5.300184488296509
16.773377986005563,11.362140207112207,9.457996550668227,25.0911203645738,5.321184873580933
16.72752104617781,11.483080451296749,9.475873984697879,25.121315258886174,5.35518741607666
16.76292178743315,11.583080451296748,9.461072899535342,25.059116044354294,5.386229753494263
16.748455409873195,11.483178131307078,9.474935017366938,24.966001030164687,5.4179346561431885
16.759338624534088,11.483178131307078,9.474935017366938,25.204232093801824,5.447906970977783
16.742660770127273,11.495451376269196,9.475407830618218,24.956250202968672,5.481001853942871
16.83255238389916,11.456206448247062,9.474935017366938,25.048511387717777,5.513540506362915
16.73255238389916,11.512808335041402,9.474935017366938,25.004269042204076,5.5595221519470215
16.86547993169581,11.580742602070467,9.472910735767073,25.168570349391235,5.592144966125488
16.75216634475297,11.519642361593853,9.472910735767073,25.106143659687298,5.62472128868103
16.850328593472145,11.54691827746777,9.564018814445351,25.04485838072619,5.657527208328247
16.756337441112635,11.471871004602797,9.550442745588121,25.083760083615612,5.690074682235718
16.75153732632102,11.41589101815465,9.464018814445351,24.872995259085457,5.72078275680542
16.84874561491858,11.540293385172914,9.46201186686628,25.165065259228587,5.7538158893585205
16.828840465791437,11.59961436468651,9.556896107635318,25.199189478175697,5.783994436264038
16.87033853349134,11.604167318138748,9.4683305832453,25.155391705875694,5.818762302398682
16.867495063836866,11.73305694483582,9.561055565514547,25.341742555933074,5.865577220916748
16.960150609528508,11.682212872409458,9.665957531359542,25.375225795636045,5.89812159538269
16.955051576896953,11.619280426248425,9.551209897419394,25.26423956110721,5.929122447967529
16.980645390242096,11.722311807957448,9.556788058026976,25.36078195315128,5.959379196166992
17.0582583768815,11.738469590705051,9.574665492056628,25.46161227867576,5.992611646652222
16.846578704243086,11.704167318138747,9.655775632833372,25.25565153972766,6.022903203964233
16.86107225115079,11.62303908075479,9.572495704409315,25.23879515165969,6.056877136230469
16.976180205431028,11.605779801992911,9.572769300688023,25.367858318101323,6.087347030639648
17.066301166482436,11.683825356263622,9.67419599114273,25.36741495372719,6.134923934936523
17.07553463666551,11.70572943685517,9.77137522960737,25.43096422168361,6.168542146682739
17.210001548710796,11.70572943685517,9.672495704409314,25.70076906096639,6.2009665966033936
17.17025742793125,11.705412035014588,9.707511574858056,25.662308174744584,6.234183311462402
17.255403691709812,11.773724484787047,9.676399392287008,25.598936912663415,6.267186403274536
17.26551996517708,11.70572943685517,9.78831369630608,25.717163250202763,6.2966907024383545
17.276193333447424,11.708256919144455,9.676604208970819,25.715376674018252,6.330276727676392
17.26449677041991,11.80476436507445,9.6772923630799,25.707080297958072,6.358916521072388
17.17327411260702,11.794056412900295,9.676211281656403,25.460375742003126,6.394277811050415
17.183956533291504,11.846797947200418,9.760261638369224,25.662130532919893,6.441569089889526
17.191584930204872,11.84732016186506,9.79141687031079,25.602282158566855,6.474336862564087
17.14681027306835,11.70572943685517,9.771246032291181,25.71571306805074,6.504874229431152
17.14681027306835,11.70572943685517,9.766495768307312,25.62331824708317,6.537736654281616
17.16715939368124,11.7010846350255,9.672366507093125,25.662259270914813,6.571959018707275
17.064800019677595,11.683819524630728,9.67030984984969,25.73544273479472,6.6034767627716064
17.166211558208285,11.7010846350255,9.689943030903517,25.70233146709214,6.632482528686523
17.148262069484307,11.783774991125881,9.78831369630608,25.611208039320374,6.6657586097717285
17.164067098424525,11.705737811656242,9.676604208970819,25.588396412190544,6.714600563049316
17.165666242263182,11.8010846350255,9.78831369630608,25.55355814917596,6.744718790054321
17.265666242263183,11.72303908075479,9.787883588770633,25.679316002304056,6.757717847824097
17.267322270388032,11.723924291811613,9.690510411244977,25.787816749957955,6.807904005050659
17.278529551137588,11.811641468303826,9.788822556101573,25.912718768562154,6.840996265411377
17.165131694639165,11.800357362228159,9.706340868283029,25.600889162342863,6.872685194015503
17.15589294555795,11.783783365926952,9.689943030903517,25.508780433252486,6.906956195831299
17.256210667203856,11.877562883230102,9.683455811171473,25.628306403836707,6.9350128173828125
17.285834814510636,11.722997090418119,9.689943030903517,25.650757286276654,6.96934175491333
17.174196488721314,11.773883153181153,9.687892336650817,25.700336499799633,7.017617464065552
17.16975194561569,11.755896601621934,9.701434609838202,25.71823757736459,7.031615257263184
17.259720552352714,11.721159946805432,9.78831369630608,25.651093116577524,7.049398183822632
17.154711140705544,11.683825356263622,9.591900411357235,25.67594829228328,7.081211805343628
17.169935031413235,11.65004915161318,9.602191171025709,25.50270159081162,7.112623691558838
17.179568946197456,11.682212872409458,9.57972646082769,25.669198101878386,7.144542694091797
17.151394046465835,11.634762780770693,9.602940058838174,25.43519513079594,7.207530975341797
17.181694642273346,11.702697047799758,9.678394842400408,25.564981677475632,7.241372585296631
17.040228124840844,11.719689676466443,9.69169075904694,25.591744709744777,7.288876295089722
17.06063661968522,11.748629668301255,9.607694153904164,25.470914651078274,7.299878835678101
17.147763288599993,11.837125140407453,9.673548388711733,25.5496648540104,7.320903062820435
17.16881687554676,11.854731363162362,9.586668633992346,25.255815424457648,7.351775169372559
17.076012010035477,11.897207409633388,9.684799336170698,25.357940145826397,7.384530782699585
17.202450763281583,11.808035504249053,9.6735112084907,25.45896526029515,7.4170613288879395
16.9796486177981,11.864259047938596,9.674431802525952,25.34694194791186,7.447163105010986
17.076883540448843,11.821581146238389,9.58426613623192,25.44628403848287,7.4821672439575195
17.200924430091685,11.79108231645825,9.58159989073366,25.46601081314186,7.511589765548706
16.98218363598751,11.80772975239743,9.568579857429416,25.493390777593856,7.545736312866211
16.96005047326953,11.89389465329047,9.668481189519163,25.53865503458189,7.592502593994141
16.951373064248898,11.867606512281789,9.666903420218688,25.492216982096934,7.625533819198608
16.850335456460027,11.741894393906092,9.581358866248898,25.511191942267416,7.65685248374939
16.970968746365045,11.80772975239743,9.568579857429416,25.61969631187657,7.686830997467041
16.87198501670615,11.90739575038896,9.568772718040336,25.505070056937157,7.719660997390747
16.982202897953115,11.807623800712381,9.568772718040336,25.61813665182992,7.7547125816345215
16.94816189427474,11.867838892207608,9.666903420218688,25.537493690916275,7.784374713897705
16.967596442294944,11.871650164457552,9.690156319770175,25.611173896781374,7.81727409362793
16.8719562582346,11.811552092682227,9.669279269070568,25.512082012055423,7.863667249679565
16.97313934407947,11.91524398374008,9.787497106158954,25.5760646565156,7.8974997997283936
16.867584508579082,11.901576529226778,9.690156319770175,25.475836626494598,7.928858041763306
16.96921020690854,11.900252697675104,9.694396422952138,25.655801936018257,7.965032339096069
16.966316744625864,11.901426694664028,9.789948636121025,25.68763550316166,7.99254846572876
16.975254175183146,11.827939141529725,9.687969919410232,25.495396811271217,8.025746583938599
16.974790916278636,11.815411628333738,9.677162444879531,25.561743981138008,8.05652904510498
17.073364862971275,11.813500893446127,9.690156319770175,25.556726301571217,8.089629650115967
16.856251281224377,11.815411628333738,9.605544031312814,25.37110524039613,8.136884450912476
16.967897498187813,11.902976892853184,9.668939179732206,25.437598220054255,8.16702675819397
16.973220199537884,11.901576529226778,9.678216942935556,25.561825599924408,8.200932264328003
16.86632981768042,11.817067778207946,9.76706988191056,25.541934496415145,8.231509923934937
16.960712784153195,11.817067778207946,9.666903420218688,25.434537413761284,8.267369747161865
16.863059863460236,11.803250489131894,9.687969919410232,25.550663082431864,8.296746492385864
16.976115240425717,11.685481855745461,9.58059075062708,25.523927197158837,8.327335596084595
16.942549669583187,11.813245107198325,9.678216942935556,25.44615291735503,8.360414028167725
16.77647012552559,11.906789779797606,9.687983433125908,25.38929496409276,8.394627094268799
16.696166750056783,11.830048466883623,9.601857963996572,25.349385403232354,8.442783832550049
16.838285988212778,11.811344133815892,9.708135038151244,25.494594933871547,8.472777128219604
16.66243076751701,11.917059093865111,9.64982455736788,25.403176487142957,8.507648944854736
16.708388437720576,11.89398836258202,9.56807750765088,25.349662108314558,8.536195516586304
16.782774486951073,11.939755283484224,9.629495452917926,25.42155386374118,8.571204423904419
16.757380874569407,11.582080199608136,9.47701675243693,25.48845205688816,8.599714994430542
17.01120940962195,11.548383487504866,9.431061855054406,25.79751053433744,8.633724212646484
16.9802017759603,11.455846293835485,9.308581926018462,25.764066870792522,8.666714906692505
17.1040891118784,11.538183201799177,9.324342956933226,25.786731723329495,8.71128225326538
17.21545861807359,11.51990372949064,9.378116047812465,26.022952750258735,8.742805004119873
17.272626410382944,11.581953664671971,9.497652496018194,26.247796370000025,8.755801439285278
17.001061876428448,11.399037863252406,9.324342956933226,25.996823581099886,8.807229280471802
16.970648020832183,11.300429162586237,9.292266191739618,25.567011815739523,8.83950424194336
16.911431964666264,11.439076114659066,9.383191613294498,25.580052528327865,8.873786211013794
16.716739041033,11.698414119859779,9.59293839863205,25.381515163013525,8.906347274780273
16.584107659379875,11.594160799955311,9.49035308720247,25.354087888514734,8.93631386756897
16.33428137494547,11.610856419457864,9.541148586395998,25.20860310471985,8.968282222747803
16.56768660485011,11.684084680779225,9.60914855103789,25.50194668994354,9.015071868896484
16.660772525193202,11.823074955228023,9.672126058104759,25.62156244380634,9.025731086730957
16.541597648358785,11.655240545079767,9.546333789394527,25.68828754737877,9.047797679901123
16.57915755141143,11.677558700451554,9.533869370485881,25.612835426870088,9.080073356628418
16.561922776946634,11.482393514946828,9.557061654305688,25.453334836356532,9.111735582351685
16.40562222519938,11.432720077970712,9.443130581643366,25.224952990212874,9.143797397613525
16.567362690626425,11.449905110946432,9.36457672737133,25.238110588110356,9.208036184310913
16.413144006446,11.329839942857369,9.44766668336209,25.167958057806693,9.240925788879395
16.406173176901035,11.39063544066575,9.447290039522596,25.178178969863286,9.287145853042603
16.445104883577415,11.432934426820413,9.445402136197888,25.14421119719694,9.298635959625244
16.320653580588047,11.391320723126421,9.348883327575818,24.874115979183152,9.321964263916016
16.291723071033005,11.434515879420378,9.44803807378989,24.927718160807007,9.35287857055664
16.38921204960114,11.445359319838769,9.443932079606611,25.111316885893817,9.384958267211914
16.380098603276856,11.496283317520021,9.443658483327901,25.087468426009522,9.416172504425049
16.366609326002227,11.589178295411855,9.441177681539752,25.097742118107323,9.449664831161499
16.44362561629795,11.680661138319358,9.63673316660912,25.2482524580456,9.47927737236023
16.53222740907999,11.57659996410768,9.537418363351476,25.313067372853403,9.512943029403687
16.513181448582856,11.588128989456486,9.636612986892398,25.58964833987721,9.54514479637146
16.615263878475723,11.630523647716648,9.544362564470386,25.581492058791817,9.591346502304077
16.60654943482982,11.69391357088089,9.643238650181031,25.592786875118254,9.623705863952637
16.40953006175913,11.658606704223416,9.434638012679974,25.404920393529505,9.656716108322144
16.50654943482982,11.629462361034111,9.534638012679974,25.388953933172242,9.690021276473999
16.518316994113047,11.580527458937343,9.547758468424842,25.501388944637604,9.721205472946167
16.418358984449718,11.62799209069512,9.539066488185583,25.202587950221993,9.753121852874756
16.5162680685936,11.680752986696794,9.543806694194764,25.31750605770835,9.784752368927002
16.6495962509861,11.727169045312674,9.543806694194764,25.54108921964311,9.817514657974243
16.526156251491834,11.585635781382184,9.537300304715991,25.580879117973424,9.862815618515015
16.545999725675436,11.627169045312673,9.445113926079618,25.341200352930223,9.897963285446167
16.526187741593617,11.627169045312673,9.553751651399628,25.226580621453177,9.927423000335693
16.523664241908175,11.630327592636892,9.547966152073993,25.010186736803625,9.960006475448608
16.42331693899766,11.59444316504377,9.43275957907247,25.14340687485681,9.991091012954712
16.45685931496851,11.496266959511633,9.432835943127657,25.14279774761923,10.027137756347656
16.513696869388514,11.697760327675807,9.546490377310104,25.220818078967824,10.056710243225098
16.42138085029586,11.72955463748737,9.547527881001193,25.009380730563638,10.088752508163452
16.52125563070569,11.73928599326294,9.632235332164091,25.157973432312634,10.13655972480774
16.6225877837127,11.742497512583805,9.546490377310104,25.301642104976928,10.166762828826904
16.528959143147198,11.682658141810796,9.546305133644841,25.263906739871768,10.198966264724731
16.523261226210728,11.52826568697383,9.546305133644841,25.179946740078616,10.234069347381592
16.521806582407343,11.767180181363909,9.546490377310104,25.12460181853581,10.266555786132812
16.52131667279785,11.685434776356649,9.534496961556806,25.184727400580854,10.297123193740845
16.447922251821883,11.632124431251238,9.453321533331595,25.127630480840416,10.329366445541382
16.421297621042356,11.615898076838116,9.448151395739254,25.091501265365917,10.36072826385498
16.327220094491157,11.62799209069512,9.532443015813243,25.05463712683505,10.395146369934082
16.32930497915519,11.60094874917149,9.539689728427176,25.093774178989694,10.441367149353027
16.526156251491837,11.685285735950849,9.553751651399628,25.258737097377825,10.473425388336182
16.52730042919081,11.681263980478274,9.63709262106684,25.3877882151512,10.50313949584961
16.522298099087802,11.62799209069512,9.43275957907247,25.34486446298172,10.537824392318726
16.52325483134505,11.631850834972528,9.534104034242393,25.30517845624144,10.569427013397217
16.529652282065705,11.61975350627879,9.441558430505477,25.365399008044324,10.599353551864624
16.52672077493593,11.629462361034111,9.525936626334472,25.333128898199686,10.631363153457642
16.523148838263616,11.685374594462402,9.547966152073993,25.526930505563715,10.665222644805908
16.41369686938851,11.62589547627229,9.541350746856326,25.31802811416949,10.711753368377686
16.534646973640662,11.633450377682104,9.557911109278857,25.2022562610541,10.743430614471436
16.530868434794456,11.642521155011178,9.557911109278857,25.208570494925837,10.755429983139038
16.224297299727162,11.599325959729157,9.453169978358666,25.13522698428488,10.807833909988403
16.292211919133383,11.576531965363072,9.454821959204144,25.20999590291597,10.838181257247925
16.23610047588803,11.437290434547766,9.438580237209683,25.046300120270313,10.87261438369751
16.160196940746538,11.540735304255046,9.354378470999917,24.97482443815503,10.905776739120483
16.165343932887694,11.529106995593157,9.338580237209683,24.76233896154166,10.937236309051514
16.087606615512446,11.383354514071028,9.255317438330856,24.933226496084266,10.97043251991272
16.033712790997043,11.419954511304324,9.256248026376214,24.92991154411321,11.0160813331604
16.032756870352483,11.432947476633684,9.255685702884772,24.987791201057867,11.030077934265137
16.02652293143486,11.348623485329355,9.255451810598895,24.630894490993665,11.049181938171387
16.030011182713288,11.386305890258354,9.353751651399628,24.77165367650563,11.082038402557373
15.920727606405416,11.25425508424108,9.147828116333521,24.551350401110813,11.113150835037231
15.827197578671859,11.299378966844902,9.148651161715966,24.521525534987614,11.144207239151001
15.914123309662527,11.34390860746285,9.229313643499774,24.613212200293322,11.207125425338745
16.037418713772517,11.332947476633686,9.142865662390331,24.68341053231189,11.239613771438599
15.917999994230112,11.42067449624315,9.243034622580678,24.683544861078545,11.286898851394653
15.916101994032228,11.345520966594231,9.1387419068816,24.713978382748405,11.321274280548096
16.015745953017007,11.349711002741536,9.149246610199985,24.786363069542688,11.333589553833008
16.11716424594834,11.391424951121607,9.243034622580678,24.653396834898466,11.352517366409302
15.93861276189165,11.390978302436874,9.243034622580678,24.525861729084216,11.384170770645142
15.940919401064386,11.267097908408186,9.342935954670422,24.526920204580534,11.419075727462769
16.13714549383525,11.40185002605428,9.34539675352412,24.73992381230412,11.44806694984436
16.146457914878127,11.457451515490305,9.250457875377567,24.604664660787176,11.48245644569397
16.0377326821764,11.507945306878531,9.245664381624723,24.710280286093806,11.511101007461548
16.048641468982723,11.562483528637962,9.254993977096293,24.56255508178183,11.546103477478027
16.234375637164867,11.546877986772554,9.449051975582455,24.74920923987386,11.59468388557434
16.24174858039179,11.462528062142807,9.354895309186036,24.71707707252648,11.624831676483154
16.14163729190252,11.52135697514403,9.445189069874969,24.73455800650121,11.657501459121704
16.159105091183623,11.56027673819289,9.36960737515672,24.723041150959624,11.68862509727478
16.12979521715096,11.627991578150459,9.461361076977386,24.738604849455264,11.720056056976318
16.24177132159371,11.417124024698882,9.36098443313789,24.65418853238086,11.753669023513794
16.21992510476295,11.643571882878502,9.352265550141992,24.9371788836976,11.78428030014038
16.22265082353082,11.485217761993066,9.361361076977385,24.917276181726628,11.816474199295044
16.2231500747547,11.643571882878502,9.458395295781267,25.060990527615704,11.86422061920166
